년.월.일,현재지수,대비,등락률...,시가지수,고가지수,저가지수,거래량.천주..외국주미포함,거래량.천주..외국주포함,거래대금.원..외국주미포함,거래대금.원..외국주포함,상장시가총액.원..외국주미포함,상장시가총액.원..외국주포함
2009-01-02,"1,157.40",32.93,2.93,"1,132.87","1,157.40","1,118.84","340,539","340,781","4,042,858,372,110","4,043,267,677,630","593,842,360,014,535","593,882,523,336,685"
2009-01-05,"1,173.57",16.17,1.4,"1,180.98","1,185.22","1,166.66","414,534","414,760","5,288,247,702,650","5,288,645,206,475","602,228,320,629,110","602,269,376,091,140"
2009-01-06,"1,194.28",20.71,1.76,"1,183.52","1,203.59","1,179.94","443,955","444,195","5,608,446,820,790","5,608,839,499,720","613,176,993,889,110","613,219,053,718,325"
2009-01-07,"1,228.17",33.89,2.84,"1,198.85","1,228.56","1,195.20","568,342","568,556","7,650,397,775,041","7,650,756,906,906","630,919,917,077,565","630,963,325,378,875"
2009-01-08,"1,205.70",-22.47,-1.83,"1,212.70","1,218.43","1,195.15","472,196","472,344","5,826,076,476,545","5,826,334,742,365","619,150,396,353,210","619,192,680,637,035"
2009-01-09,"1,180.96",-24.74,-2.05,"1,214.50","1,220.59","1,179.06","443,276","443,544","5,327,934,526,760","5,328,416,603,270","607,034,179,173,160","607,077,647,299,620"
2009-01-12,"1,156.75",-24.21,-2.05,"1,170.69","1,177.19","1,150.41","352,580","352,671","3,896,243,468,890","3,896,401,211,050","594,714,228,309,890","594,756,224,383,895"
2009-01-13,"1,167.71",10.96,0.95,"1,147.99","1,168.04","1,133.94","381,226","381,507","4,101,759,871,880","4,102,261,304,330","600,245,063,074,950","600,286,827,271,350"
2009-01-14,"1,182.68",14.97,1.28,"1,161.01","1,184.52","1,151.80","358,682","358,877","3,963,503,275,757","3,963,837,007,452","607,731,597,212,475","607,773,013,373,905"
2009-01-15,"1,111.34",-71.34,-6.03,"1,138.47","1,145.41","1,108.15","366,215","366,485","4,568,341,421,447","4,568,785,176,117","571,093,330,512,350","571,130,854,533,900"
2009-01-16,"1,135.20",23.86,2.15,"1,120.69","1,135.79","1,109.69","335,549","335,688","4,084,124,295,018","4,084,345,644,318","583,466,932,398,160","583,504,824,542,105"
2009-01-19,"1,150.65",15.45,1.36,"1,146.09","1,159.88","1,141.31","370,043","370,319","4,507,411,533,721","4,507,860,813,221","591,210,024,964,490","591,248,957,283,285"
2009-01-20,"1,126.81",-23.84,-2.07,"1,136.16","1,136.48","1,115.07","319,212","319,533","3,803,680,522,980","3,804,185,348,480","579,077,215,353,550","579,115,459,899,650"
2009-01-21,"1,103.61",-23.2,-2.06,"1,087.43","1,118.40","1,085.72","334,380","334,556","4,144,729,827,361","4,144,996,976,561","567,264,284,624,230","567,301,601,222,785"
2009-01-22,"1,116.23",12.62,1.14,"1,125.22","1,127.35","1,106.74","346,702","346,827","4,281,312,969,900","4,281,503,963,400","573,584,629,315,285","573,621,673,861,385"
2009-01-23,"1,093.40",-22.83,-2.05,"1,105.43","1,105.43","1,087.66","268,035","268,189","3,558,269,920,678","3,558,498,653,213","561,801,630,603,285","561,837,803,096,930"
2009-01-28,"1,157.98",64.58,5.91,"1,123.23","1,160.19","1,122.33","345,132","345,266","4,604,320,360,297","4,604,520,088,627","595,187,124,588,940","595,224,021,100,070"
2009-01-29,"1,166.56",8.58,0.74,"1,165.82","1,179.15","1,160.75","384,620","384,745","4,870,816,481,812","4,871,008,924,722","599,645,941,372,675","599,683,085,918,775"
2009-01-30,"1,162.11",-4.45,-0.38,"1,147.57","1,163.76","1,144.52","376,960","377,035","3,974,857,353,609","3,974,971,830,159","598,105,007,566,335","598,142,080,059,980"
2009-02-02,"1,146.95",-15.16,-1.3,"1,145.87","1,170.70","1,136.37","374,462","374,571","4,477,983,949,079","4,478,153,243,799","590,079,785,832,210","590,116,782,343,340"
2009-02-03,"1,163.20",16.25,1.42,"1,152.94","1,174.28","1,137.83","347,602","347,703","4,408,468,436,755","4,408,618,103,940","598,552,782,855,060","598,590,879,366,190"
2009-02-04,"1,195.37",32.17,2.77,"1,183.22","1,195.52","1,176.10","449,968","450,221","5,760,132,180,326","5,760,535,892,381","615,164,854,008,970","615,203,194,625,010"
2009-02-05,"1,177.88",-17.49,-1.46,"1,187.05","1,206.73","1,177.88","463,378","463,562","5,337,681,717,080","5,337,966,376,450","606,253,325,549,130","606,291,154,374,990"
2009-02-06,"1,210.26",32.38,2.75,"1,199.17","1,210.26","1,190.67","570,679","570,791","5,772,443,269,857","5,772,617,907,902","623,033,867,045,810","623,072,452,203,885"
2009-02-09,"1,202.69",-7.57,-0.63,"1,224.44","1,227.73","1,199.93","475,568","475,950","4,954,038,884,125","4,954,661,122,470","619,022,631,494,960","619,062,965,125,130"
2009-02-10,"1,198.87",-3.82,-0.32,"1,215.05","1,219.76","1,186.33","468,386","468,812","4,152,193,519,399","4,152,908,339,699","617,077,272,058,135","617,118,861,583,395"
2009-02-11,"1,190.18",-8.69,-0.72,"1,168.42","1,193.55","1,162.57","469,613","469,846","4,308,597,006,511","4,308,985,515,921","612,698,608,692,710","612,739,950,183,000"
2009-02-12,"1,179.84",-10.34,-0.87,"1,183.68","1,187.35","1,162.58","487,947","488,111","4,855,400,185,688","4,855,673,912,488","607,575,912,085,625","607,616,857,505,975"
2009-02-13,"1,192.44",12.6,1.07,"1,179.63","1,192.48","1,165.25","574,716","574,846","4,227,990,407,261","4,228,207,538,106","613,860,266,110,220","613,900,971,355,720"
2009-02-16,"1,175.47",-16.97,-1.42,"1,183.52","1,199.50","1,174.73","509,327","509,492","4,164,869,201,340","4,165,139,806,970","605,296,511,280,465","605,336,624,386,085"
2009-02-17,"1,127.19",-48.28,-4.11,"1,167.22","1,167.22","1,121.41","546,287","546,440","4,734,578,483,905","4,734,824,826,065","580,175,315,144,340","580,213,796,372,355"
2009-02-18,"1,113.19",-14,-1.24,"1,111.35","1,120.65","1,096.00","598,131","598,230","4,681,016,922,670","4,681,168,541,360","573,112,600,021,935","573,150,765,092,585"
2009-02-19,"1,107.10",-6.09,-0.55,"1,109.99","1,121.27","1,092.96","641,433","641,511","4,667,829,519,107","4,667,948,519,307","569,983,398,592,495","570,020,767,593,205"
2009-02-20,"1,065.95",-41.15,-3.72,"1,095.25","1,102.44","1,056.34","587,334","587,441","4,145,972,280,347","4,146,131,408,137","548,608,593,980,520","548,645,214,946,260"
2009-02-23,"1,099.55",33.6,3.15,"1,058.54","1,099.55","1,051.52","395,969","396,062","3,870,824,312,419","3,870,962,160,854","565,917,156,825,000","565,954,477,790,740"
2009-02-24,"1,063.88",-35.67,-3.24,"1,061.56","1,071.93","1,055.86","576,242","576,296","3,891,717,194,045","3,891,796,705,715","547,635,208,811,695","547,671,701,829,890"
2009-02-25,"1,067.08",3.2,0.3,"1,094.70","1,095.73","1,061.60","735,242","735,368","4,146,760,556,170","4,146,944,911,370","549,237,913,556,450","549,273,990,417,280"
2009-02-26,"1,054.79",-12.29,-1.15,"1,077.71","1,100.45","1,036.67","574,941","575,093","4,141,412,130,013","4,141,636,259,413","543,054,321,666,195","543,090,954,422,115"
2009-02-27,"1,063.03",8.24,0.78,"1,056.71","1,076.81","1,048.05","498,237","498,309","3,595,892,773,718","3,595,998,550,268","547,049,043,533,725","547,085,652,272,160"
2009-03-02,"1,018.81",-44.22,-4.16,"1,044.28","1,044.28","1,010.87","413,892","413,949","3,359,505,159,829","3,359,586,070,329","524,466,556,790,235","524,500,873,388,790"
2009-03-03,"1,025.57",6.76,0.66,993.85,"1,029.18",992.69,"543,322","543,382","3,647,463,759,194","3,647,543,274,714","528,083,926,574,385","528,117,151,033,060"
2009-03-04,"1,059.26",33.69,3.29,"1,018.90","1,062.69","1,008.67","490,750","490,794","4,215,424,522,530","4,215,485,457,890","545,331,732,552,935","545,366,081,029,095"
2009-03-05,"1,058.18",-1.08,-0.1,"1,068.25","1,074.56","1,050.90","509,820","509,907","4,497,720,301,113","4,497,847,372,393","544,956,935,105,965","544,991,651,704,520"
2009-03-06,"1,055.03",-3.15,-0.3,"1,036.29","1,059.33","1,036.29","465,691","465,731","3,507,165,200,835","3,507,220,446,665","543,545,385,248,300","543,579,925,864,340"
2009-03-09,"1,071.73",16.7,1.58,"1,068.98","1,077.13","1,052.41","457,857","457,911","3,449,671,753,605","3,449,749,284,945","552,197,405,605,230","552,232,690,326,180"
2009-03-10,"1,092.20",20.47,1.91,"1,060.61","1,096.59","1,060.61","614,038","614,109","4,886,357,590,000","4,886,460,316,585","562,541,890,731,865","562,577,075,452,815"
2009-03-11,"1,127.51",35.31,3.23,"1,122.91","1,127.88","1,118.12","574,161","574,391","5,655,188,594,525","5,655,537,474,305","580,616,121,054,125","580,653,557,740,105"
2009-03-12,"1,128.39",0.88,0.08,"1,126.60","1,132.30","1,107.60","536,778","536,881","7,179,971,422,084","7,180,128,762,264","580,978,781,574,355","581,016,566,295,305"
2009-03-13,"1,126.03",-2.36,-0.21,"1,137.35","1,147.83","1,124.71","506,109","506,177","5,465,135,101,550","5,465,240,463,570","580,036,650,542,445","580,074,111,245,910"
2009-03-16,"1,125.46",-0.57,-0.05,"1,126.09","1,142.58","1,119.33","435,916","436,009","4,429,801,242,810","4,429,944,410,000","579,696,246,484,085","579,734,299,327,430"
2009-03-17,"1,163.88",38.42,3.41,"1,140.32","1,166.60","1,132.75","726,613","726,953","5,807,189,010,311","5,807,735,987,096","599,117,454,578,295","599,156,031,439,125"
2009-03-18,"1,169.95",6.07,0.52,"1,176.86","1,176.86","1,157.11","519,929","520,429","5,048,346,435,473","5,049,229,224,353","602,241,055,472,430","602,282,676,438,170"
2009-03-19,"1,161.81",-8.14,-0.7,"1,180.39","1,186.91","1,158.19","532,378","532,576","5,122,310,966,310","5,122,645,308,175","598,095,536,807,370","598,135,589,650,715"
2009-03-20,"1,170.94",9.13,0.79,"1,165.03","1,180.38","1,163.59","374,533","374,671","4,228,624,361,904","4,228,854,577,584","602,961,770,506,765","603,001,747,367,595"
2009-03-23,"1,199.50",28.56,2.44,"1,179.60","1,201.23","1,179.13","461,185","461,576","4,748,746,823,244","4,749,377,009,574","617,551,692,870,695","617,589,969,731,525"
2009-03-24,"1,221.70",22.2,1.85,"1,225.94","1,225.94","1,205.08","512,209","512,524","5,894,511,073,139","5,895,005,092,469","628,982,996,759,580","629,021,225,585,440"
2009-03-25,"1,229.02",7.32,0.6,"1,216.29","1,229.02","1,211.20","494,380","495,051","5,113,577,077,179","5,114,727,660,614","632,777,656,997,975","632,819,889,753,895"
2009-03-26,"1,243.80",14.78,1.2,"1,226.51","1,243.97","1,216.49","586,547","588,056","5,894,712,992,162","5,897,684,396,387","640,477,997,552,455","640,525,330,308,375"
2009-03-27,"1,237.51",-6.29,-0.51,"1,248.70","1,256.70","1,233.95","701,508","702,348","7,023,914,756,685","7,025,605,483,930","637,830,756,847,170","637,876,221,480,695"
2009-03-30,"1,197.46",-40.05,-3.24,"1,239.80","1,244.78","1,196.32","524,792","527,830","4,895,405,442,455","4,901,678,651,115","619,225,458,114,680","619,273,159,430,120"
2009-03-31,"1,206.26",8.8,0.73,"1,205.98","1,228.21","1,203.16","502,320","503,563","5,209,424,134,876","5,211,783,606,496","623,474,822,588,850","623,523,107,746,925"
2009-04-01,"1,233.36",27.1,2.25,"1,214.06","1,238.04","1,201.71","585,473","586,124","6,459,441,815,700","6,460,702,298,515","637,331,748,418,960","637,377,933,577,035"
2009-04-02,"1,276.97",43.61,3.54,"1,254.38","1,278.56","1,249.94","730,138","732,211","7,976,574,372,262","7,980,881,253,397","659,770,707,610,015","659,821,160,890,485"
2009-04-03,"1,283.75",6.78,0.53,"1,288.56","1,292.60","1,274.45","617,726","618,671","7,759,908,081,135","7,761,773,076,760","663,128,471,271,805","663,177,176,517,305"
2009-04-06,"1,297.85",14.1,1.1,"1,292.42","1,315.30","1,292.42","724,905","726,431","7,846,892,934,712","7,850,148,840,897","670,335,628,168,855","670,385,285,379,385"
2009-04-07,"1,300.10",2.25,0.17,"1,296.32","1,304.28","1,282.41","686,334","686,776","6,606,537,667,105","6,607,436,521,465","671,397,293,262,695","671,446,590,648,075"
2009-04-08,"1,262.07",-38.03,-2.93,"1,284.98","1,287.59","1,260.73","750,808","751,440","6,718,189,866,175","6,719,458,763,190","651,804,840,796,230","651,852,846,041,730"
2009-04-09,"1,316.35",54.28,4.3,"1,274.03","1,317.29","1,272.02","932,077","933,678","9,146,501,822,783","9,150,021,986,263","679,806,335,267,275","679,860,868,897,445"
2009-04-10,"1,336.04",19.69,1.5,"1,340.87","1,355.69","1,319.52","918,350","920,397","9,059,718,452,275","9,064,786,109,765","689,974,292,481,465","690,036,978,950,915"
2009-04-13,"1,338.26",2.22,0.17,"1,341.74","1,353.27","1,328.99","815,034","815,422","8,235,528,272,555","8,236,609,137,130","690,912,331,872,335","690,984,339,303,460"
2009-04-14,"1,342.63",4.37,0.33,"1,353.25","1,356.31","1,323.64","932,094","933,384","8,321,409,719,825","8,325,877,453,525","693,182,565,501,555","693,265,286,034,235"
2009-04-15,"1,333.09",-9.54,-0.71,"1,321.60","1,341.32","1,305.16","806,896","815,702","8,189,239,887,099","8,221,371,250,399","688,524,070,292,450","688,611,544,101,535"
2009-04-16,"1,336.72",3.63,0.27,"1,356.88","1,371.28","1,334.65","743,493","746,709","8,901,182,886,411","8,912,085,595,576","690,478,796,949,215","690,554,426,216,265"
2009-04-17,"1,329.00",-7.72,-0.58,"1,354.93","1,360.90","1,316.11","789,971","794,016","8,194,407,285,164","8,205,060,456,134","686,899,696,676,050","686,964,028,561,785"
2009-04-20,"1,336.39",7.39,0.56,"1,331.76","1,338.90","1,311.73","562,163","566,858","5,931,812,898,620","5,944,083,990,770","693,568,379,365,200","693,640,412,125,185"
2009-04-21,"1,336.81",0.42,0.03,"1,307.95","1,338.48","1,303.22","636,476","639,591","6,512,056,326,678","6,520,602,653,698","693,929,920,277,865","693,998,572,251,025"
2009-04-22,"1,356.02",19.21,1.44,"1,347.79","1,360.41","1,336.41","728,670","730,163","8,591,097,798,815","8,595,045,538,250","704,111,288,450,295","704,177,932,126,210"
2009-04-23,"1,368.80",12.78,0.94,"1,367.30","1,371.95","1,353.16","745,631","747,017","8,864,072,002,046","8,867,659,869,491","710,815,410,074,835","710,880,981,698,295"
2009-04-24,"1,354.10",-14.7,-1.07,"1,371.81","1,375.80","1,343.55","679,976","683,433","8,133,786,045,410","8,143,319,668,930","702,903,977,597,695","702,971,681,535,885"
2009-04-27,"1,339.83",-14.27,-1.05,"1,358.20","1,366.66","1,334.02","544,570","547,298","6,986,028,875,405","6,993,373,248,160","695,345,112,798,735","695,410,916,736,925"
2009-04-28,"1,300.24",-39.59,-2.95,"1,344.77","1,353.80","1,298.86","756,893","759,036","7,661,043,490,888","7,666,212,101,068","675,101,027,923,395","675,156,998,672,605"
2009-04-29,"1,338.42",38.18,2.94,"1,310.62","1,338.43","1,299.98","598,743","599,343","5,663,489,649,036","5,664,584,924,611","694,599,997,391,435","694,655,751,983,280"
2009-04-30,"1,369.36",30.94,2.31,"1,353.67","1,377.82","1,350.46","811,187","811,764","8,581,695,138,315","8,582,747,114,135","710,623,753,674,280","710,678,763,724,090"
2009-05-04,"1,397.92",28.56,2.09,"1,386.02","1,397.92","1,381.12","748,801","749,111","9,027,467,309,320","9,028,020,189,660","725,461,301,648,645","725,516,599,908,275"
2009-05-06,"1,393.45",-4.47,-0.32,"1,399.82","1,408.57","1,385.35","738,454","738,946","9,875,782,474,667","9,876,754,973,992","722,473,820,793,390","722,530,391,979,725"
2009-05-07,"1,401.08",7.63,0.55,"1,414.55","1,415.48","1,389.82","769,664","770,554","9,551,961,430,395","9,553,835,023,025","726,438,155,163,445","726,494,462,157,445"
2009-05-08,"1,412.13",11.05,0.79,"1,400.47","1,412.14","1,390.83","731,952","732,206","8,199,362,047,735","8,199,849,712,340","732,243,782,191,865","732,299,464,731,255"
2009-05-11,"1,415.16",3.03,0.21,"1,416.42","1,420.31","1,405.42","681,348","681,599","7,002,352,710,634","7,002,840,385,894","733,668,228,821,605","733,724,151,535,845"
2009-05-12,"1,403.51",-11.65,-0.82,"1,406.44","1,411.21","1,395.91","770,482","770,682","6,639,202,456,624","6,639,587,360,274","727,788,467,265,710","727,844,413,997,435"
2009-05-13,"1,414.52",11.01,0.78,"1,409.59","1,414.63","1,400.35","713,758","713,985","7,052,054,288,635","7,052,485,159,710","733,530,835,960,905","733,586,686,622,690"
2009-05-14,"1,380.95",-33.57,-2.37,"1,395.60","1,400.38","1,380.91","700,678","700,942","7,580,125,176,950","7,580,623,528,900","716,429,537,970,075","716,485,052,387,070"
2009-05-15,"1,391.73",10.78,0.78,"1,395.15","1,399.84","1,385.83","702,588","702,847","6,841,053,093,323","6,841,540,427,303","720,823,280,275,570","720,879,443,164,660"
2009-05-18,"1,386.68",-5.05,-0.36,"1,385.71","1,387.20","1,366.58","552,156","552,497","6,063,061,292,269","6,063,755,681,109","718,481,280,798,500","718,538,116,177,170"
2009-05-19,"1,428.21",41.53,2.99,"1,416.95","1,428.21","1,411.89","767,493","767,835","7,667,928,295,672","7,668,651,660,012","739,934,961,699,670","739,991,676,990,915"
2009-05-20,"1,435.70",7.49,0.52,"1,427.98","1,436.92","1,424.60","698,222","698,912","6,737,327,302,255","6,738,849,546,625","744,152,255,477,885","744,210,003,520,985"
2009-05-21,"1,421.65",-14.05,-0.98,"1,431.03","1,433.07","1,412.73","867,108","867,644","7,892,350,260,095","7,893,553,788,670","737,168,372,989,340","737,226,097,014,955"
2009-05-22,"1,403.75",-17.9,-1.26,"1,406.27","1,431.32","1,402.80","675,426","676,837","7,855,507,606,820","7,863,532,581,250","728,403,789,247,245","728,868,124,381,125"
2009-05-25,"1,400.90",-2.85,-0.2,"1,393.99","1,414.14","1,315.21","823,953","825,371","8,620,084,358,470","8,630,338,810,840","726,844,629,917,850","727,369,068,667,060"
2009-05-26,"1,372.04",-28.86,-2.06,"1,407.58","1,409.29","1,361.58","655,665","684,649","7,955,559,379,031","8,215,082,164,031","711,787,703,775,770","712,335,498,455,040"
2009-05-27,"1,362.02",-10.02,-0.73,"1,394.74","1,396.77","1,360.30","776,681","786,694","8,113,159,830,411","8,209,177,781,381","706,821,784,448,875","707,443,343,110,660"
2009-05-28,"1,392.17",30.15,2.21,"1,355.89","1,392.17","1,345.10","633,957","657,878","7,101,962,805,963","7,347,898,916,663","722,599,083,893,325","723,169,710,537,625"
2009-05-29,"1,395.89",3.72,0.27,"1,393.25","1,398.44","1,380.68","540,486","549,746","6,977,804,831,803","7,057,542,258,563","725,319,048,989,070","725,874,519,843,190"
2009-06-01,"1,415.10",19.21,1.38,"1,394.92","1,415.10","1,384.45","552,563","558,960","6,291,163,974,060","6,350,364,436,605","735,197,711,933,115","735,825,826,787,235"
2009-06-02,"1,412.85",-2.25,-0.16,"1,437.15","1,437.76","1,411.62","692,212","705,294","8,152,815,692,255","8,291,984,476,925","733,918,357,690,010","734,560,796,561,615"
2009-06-03,"1,414.89",2.04,0.14,"1,423.80","1,427.05","1,402.76","728,123","731,509","7,322,107,926,647","7,355,228,907,937","734,886,793,002,565","735,515,316,153,930"
2009-06-04,"1,378.14",-36.75,-2.6,"1,410.24","1,411.11","1,375.94","579,344","583,311","6,920,046,607,230","6,956,173,012,930","715,870,937,045,540","716,470,836,179,420"
2009-06-05,"1,394.71",16.57,1.2,"1,392.63","1,394.71","1,373.24","509,057","511,501","5,953,244,207,392","5,974,011,683,802","724,340,581,556,610","724,919,032,900,310"
2009-06-08,"1,393.30",-1.41,-0.1,"1,394.23","1,411.27","1,387.41","513,521","516,708","5,414,697,014,505","5,442,691,173,710","723,669,666,996,320","724,245,718,357,505"
2009-06-09,"1,371.84",-21.46,-1.54,"1,406.66","1,410.00","1,371.52","477,661","485,671","5,881,646,493,968","5,916,610,296,538","712,746,523,020,160","713,263,637,979,190"
2009-06-10,"1,414.88",43.04,3.14,"1,379.61","1,414.88","1,376.46","497,178","501,867","6,038,217,019,268","6,067,326,901,798","734,890,167,595,015","735,426,730,396,680"
2009-06-11,"1,419.39",4.51,0.32,"1,411.92","1,435.28","1,407.50","483,721","490,784","6,986,516,187,237","7,040,361,452,022","737,304,090,994,550","737,859,353,971,065"
2009-06-12,"1,428.59",9.2,0.65,"1,428.87","1,436.23","1,416.50","506,644","508,571","5,346,045,469,643","5,358,263,320,313","742,445,803,404,365","742,977,642,713,095"
2009-06-15,"1,412.42",-16.17,-1.13,"1,427.75","1,427.75","1,401.19","432,793","434,554","4,974,111,325,418","4,985,137,331,228","734,250,421,525,980","734,782,672,904,650"
2009-06-16,"1,399.15",-13.27,-0.94,"1,394.70","1,410.01","1,389.33","472,602","473,881","4,600,343,328,550","4,608,363,230,145","727,334,507,048,825","727,851,534,514,920"
2009-06-17,"1,391.17",-7.98,-0.57,"1,391.97","1,397.21","1,384.13","453,702","456,091","4,621,989,120,509","4,639,365,890,619","723,450,799,242,025","723,974,974,550,755"
2009-06-18,"1,375.76",-15.41,-1.11,"1,390.22","1,396.75","1,371.38","496,913","502,154","4,493,111,567,586","4,539,042,825,591","715,388,936,796,575","715,959,792,087,820"
2009-06-19,"1,383.34",7.58,0.55,"1,386.52","1,388.75","1,369.76","468,025","471,006","4,310,843,240,864","4,333,949,516,889","719,468,026,299,300","720,042,605,450,665"
2009-06-22,"1,399.71",16.37,1.18,"1,381.85","1,399.92","1,379.75","400,402","410,178","4,220,761,760,902","4,314,990,474,642","727,930,099,386,825","728,572,219,569,805"
2009-06-23,"1,360.54",-39.17,-2.8,"1,369.87","1,374.44","1,354.98","497,744","509,170","4,923,238,825,223","5,025,013,760,948","703,851,743,915,095","704,612,047,577,730"
2009-06-24,"1,363.79",3.25,0.24,"1,366.01","1,370.00","1,350.31","430,908","436,479","4,536,358,424,007","4,581,788,063,327","705,565,405,815,950","706,270,276,353,320"
2009-06-25,"1,392.73",28.94,2.12,"1,366.78","1,402.35","1,366.78","446,368","449,174","5,209,098,519,055","5,231,753,653,320","720,744,271,675,865","721,449,314,265,690"
2009-06-26,"1,394.53",1.8,0.13,"1,401.57","1,404.01","1,388.38","423,778","425,874","4,809,359,268,370","4,823,897,835,070","721,830,765,805,655","722,525,577,928,605"
2009-06-29,"1,388.45",-6.08,-0.44,"1,399.64","1,408.94","1,386.03","422,596","426,318","4,013,845,748,805","4,040,765,019,915","718,684,444,948,815","719,297,664,559,275"
2009-06-30,"1,390.07",1.62,0.12,"1,402.30","1,409.10","1,385.76","469,823","473,132","4,796,283,795,194","4,815,561,731,004","719,581,624,171,500","720,211,903,210,490"
2009-07-01,"1,411.66",21.59,1.55,"1,386.33","1,414.79","1,381.09","503,631","505,528","5,201,830,995,082","5,214,688,865,632","730,544,045,956,400","731,195,051,560,830"
2009-07-02,"1,411.48",-0.18,-0.01,"1,419.15","1,419.15","1,403.18","462,973","464,119","4,749,064,158,853","4,756,159,428,298","730,543,360,339,635","731,194,913,302,695"
2009-07-03,"1,420.04",8.56,0.61,"1,389.93","1,420.04","1,389.39","397,390","398,643","4,122,235,668,300","4,131,633,159,510","734,891,825,225,985","735,554,726,363,875"
2009-07-06,"1,428.94",8.9,0.63,"1,419.17","1,434.31","1,416.20","379,954","384,595","4,543,073,405,382","4,578,325,271,367","739,965,996,720,470","740,571,307,176,180"
2009-07-07,"1,434.20",5.26,0.37,"1,434.47","1,439.57","1,426.95","450,994","456,758","5,003,087,640,890","5,047,763,744,560","742,805,366,674,755","743,436,837,305,265"
2009-07-08,"1,431.02",-3.18,-0.22,"1,424.92","1,431.02","1,412.68","433,377","435,417","5,067,831,796,464","5,082,494,846,624","741,069,148,904,180","741,691,724,986,715"
2009-07-09,"1,430.89",-0.13,-0.01,"1,428.74","1,443.81","1,426.41","434,388","437,278","5,690,636,614,015","5,712,932,777,140","741,143,228,357,765","741,765,276,492,755"
2009-07-10,"1,428.62",-2.27,-0.16,"1,435.52","1,436.50","1,415.99","454,720","456,473","4,717,518,212,622","4,729,725,397,702","740,406,554,149,235","741,012,304,651,815"
2009-07-13,"1,378.12",-50.5,-3.53,"1,426.31","1,426.31","1,378.12","444,111","446,682","4,999,867,052,005","5,016,392,178,935","714,500,737,468,500","715,037,363,003,200"
2009-07-14,"1,385.56",7.44,0.54,"1,400.53","1,402.00","1,377.60","425,361","426,814","5,012,902,198,354","5,021,897,605,024","718,527,553,101,245","719,067,308,921,655"
2009-07-15,"1,420.86",35.3,2.55,"1,402.76","1,422.41","1,402.28","396,397","398,395","5,266,470,833,326","5,279,847,824,496","736,933,986,741,170","737,504,160,054,080"
2009-07-16,"1,432.22",11.36,0.8,"1,438.02","1,442.10","1,426.51","422,376","423,962","5,528,662,468,432","5,538,955,647,937","743,251,038,075,160","743,794,300,600,920"
2009-07-17,"1,440.10",7.88,0.55,"1,443.49","1,445.60","1,432.80","402,807","403,677","4,522,815,325,198","4,528,026,284,918","747,340,040,190,715","747,892,684,360,805"
2009-07-20,"1,478.51",38.41,2.67,"1,447.85","1,480.49","1,447.11","503,936","505,043","6,262,729,570,920","6,270,004,690,000","767,203,534,555,565","767,775,464,877,030"
2009-07-21,"1,488.99",10.48,0.71,"1,489.45","1,496.87","1,480.64","513,086","514,660","6,712,072,152,422","6,722,693,203,682","772,991,460,399,895","773,562,938,756,330"
2009-07-22,"1,494.04",5.05,0.34,"1,492.37","1,496.49","1,485.04","505,955","506,894","6,068,660,249,295","6,074,653,625,890","775,895,360,020,895","776,463,648,505,685"
2009-07-23,"1,496.49",2.45,0.16,"1,495.39","1,504.70","1,484.83","641,582","642,853","6,686,649,720,891","6,694,779,406,741","777,250,492,848,210","777,804,720,382,505"
2009-07-24,"1,502.59",6.1,0.41,"1,508.32","1,510.82","1,496.89","531,090","533,012","6,438,082,034,316","6,451,428,629,386","779,840,404,078,330","780,411,111,058,650"
2009-07-27,"1,524.05",21.46,1.43,"1,510.75","1,529.26","1,505.85","503,201","504,075","6,890,732,047,686","6,896,269,470,606","790,958,858,471,435","791,525,728,658,605"
2009-07-28,"1,526.03",1.98,0.13,"1,521.49","1,528.55","1,518.50","429,651","431,427","5,581,754,868,243","5,593,914,664,913","791,730,654,176,455","792,323,225,389,615"
2009-07-29,"1,524.32",-1.71,-0.11,"1,524.08","1,529.80","1,516.03","485,145","486,410","6,188,131,183,220","6,196,530,609,330","790,917,701,474,170","791,495,163,264,740"
2009-07-30,"1,534.74",10.42,0.68,"1,524.56","1,535.36","1,511.13","430,333","431,269","5,561,753,310,805","5,567,755,687,200","796,216,835,081,965","796,778,812,820,110"
2009-07-31,"1,557.29",22.55,1.47,"1,543.05","1,559.07","1,536.86","465,618","466,526","7,339,860,204,016","7,345,684,524,811","807,944,223,677,760","808,503,556,086,295"
2009-08-03,"1,564.98",7.69,0.49,"1,561.94","1,570.01","1,554.77","489,083","490,194","6,902,167,650,287","6,909,524,639,662","812,848,130,627,265","813,421,016,126,175"
2009-08-04,"1,566.37",1.39,0.09,"1,576.95","1,586.12","1,558.47","588,371","589,855","8,227,120,434,283","8,236,678,426,473","813,687,174,446,240","814,246,662,510,650"
2009-08-05,"1,559.47",-6.9,-0.44,"1,571.71","1,575.03","1,557.79","492,851","494,913","6,045,681,847,647","6,058,886,096,462","809,949,941,206,155","810,488,508,664,205"
2009-08-06,"1,565.04",5.57,0.36,"1,555.64","1,572.17","1,546.50","490,957","492,250","6,125,459,540,830","6,133,405,057,950","813,000,532,146,235","813,531,016,846,490"
2009-08-07,"1,576.00",10.96,0.7,"1,563.13","1,576.80","1,559.18","476,455","477,559","5,714,208,659,133","5,720,994,966,438","818,502,517,108,210","819,038,421,965,820"
